YEAR	MONTH	POS	PKG_SA	MER_AGN	x	ONLINE_OFFLN_IND	DEST_AIRPT_IATA_REGN_NAME	DOM_INTL_IND	REV_ADJ_FACTR_%	REV_ADJ_FACTR_UNIT	COS_ADJ_FACTR_%	COS_ADJ_FACTR_UNIT	VCOS_ADJ_FACTR_%	VCOS_ADJ_FACTR_UNIT	MESOLOY_ADJ_FACTR_%	MESOLOY_ADJ_FACTR_UNIT	MESO_ADJ_FACTR_%	MESO_ADJ_FACTR_UNIT	LOYALTY_ADJ_FACTR_%	LOYALTY_ADJ_FACTR_UNIT	OTHER_ADJ_FACTR_%	OTHER_ADJ_FACTR_UNIT	BEC_ADJ_FACTR_UNIT
2017	10	EXPEDIA WTHBJS	Standalone	Direct Agency	Lodging	Offline	NA	NA	-0.004027	0	0.012679	0	-0.000563	0	-0.000563	0	0.010192	0	-0.010756	0	-0.003464	0	0
2017	10	EXPEDIA WTHBJS	Standalone	Direct Agency	Lodging	Online	NA	NA	-0.004027	0	0.012679	0	-0.000563	0	-0.000563	0	0.010192	0	-0.010756	0	-0.003464	0	0
2017	10	EXPEDIA WTHBJS	Standalone	Merchant	Car	Offline	NA	NA	0.030381	0	0.030596	0	0.000582	0	0.000582	0	0.010969	0	-0.010387	0	0.029799	0	0
2017	10	EXPEDIA WTHBJS	Standalone	Merchant	Car	Online	NA	NA	0.030381	0	0.030596	0	0.000582	0	0.000582	0	0.010969	0	-0.010387	0	0.029799	0	0
2017	10	EXPEDIA WTHBJS	Standalone	Merchant	DestSvc	Offline	NA	NA	-0.035001	0	0.035889	0	-0.011442	0	-0.011442	0	0	0	-0.011442	0	-0.023559	0	0
2017	10	EXPEDIA WTHBJS	Standalone	Merchant	DestSvc	Online	NA	NA	-0.035001	0	0.035889	0	-0.011442	0	-0.011442	0	0	0	-0.011442	0	-0.023559	0	0
2017	10	EXPEDIA WTHBJS	Standalone	Merchant	Insurance	Offline	NA	NA	0.048493	0	0.029991	0	0	0	0	0	0	0	0	0	0.048493	0	0
2017	10	EXPEDIA WTHBJS	Standalone	Merchant	Insurance	Online	NA	NA	0.048493	0	0.029991	0	0	0	0	0	0	0	0	0	0.048493	0	0
2017	10	EXPEDIA WTHBJS	Standalone	Merchant	Lodging	Offline	NA	NA	0.007726	0	0.024669	0	-0.000563	0	-0.000563	0	0.010192	0	-0.010756	0	0.003785	0	0
2017	10	EXPEDIA WTHBJS	Standalone	Merchant	Lodging	Online	NA	NA	0.007726	0	0.024669	0	-0.000563	0	-0.000563	0	0.010192	0	-0.010756	0	0.003785	0	0
2017	11	EXPEDIA WTHBJS	Package	Merchant	Car	Offline	NA	NA	0.080172	0	0.023403	0	-0.00525	0	-0.00525	0	0.004884	0	-0.010134	0	0.085422	0	0
2017	11	EXPEDIA WTHBJS	Package	Merchant	Car	Online	NA	NA	0.080172	0	0.023403	0	-0.00525	0	-0.00525	0	0.004884	0	-0.010134	0	0.085422	0	0
2017	11	EXPEDIA WTHBJS	Package	Merchant	DestSvc	Offline	NA	NA	0.009169	0	0.023442	0	-0.00525	0	-0.00525	0	0.004884	0	-0.010134	0	0.014419	0	0
2017	11	EXPEDIA WTHBJS	Package	Merchant	DestSvc	Online	NA	NA	0.009169	0	0.023442	0	-0.00525	0	-0.00525	0	0.004884	0	-0.010134	0	0.014419	0	0
2017	11	EXPEDIA WTHBJS	Package	Merchant	Insurance	Offline	NA	NA	-0.095079	0	0.021488	0	0.004884	0	0.004884	0	0.004884	0	0	0	-0.099963	0	0
2017	11	EXPEDIA WTHBJS	Package	Merchant	Insurance	Online	NA	NA	-0.095079	0	0.021488	0	0.004884	0	0.004884	0	0.004884	0	0	0	-0.099963	0	0
2017	11	EXPEDIA WTHBJS	Package	Merchant	Lodging	Offline	NA	NA	0.001321	0	0.020326	0	-0.00525	0	-0.00525	0	0.004884	0	-0.010134	0	0.003185	0	0
2017	11	EXPEDIA WTHBJS	Package	Merchant	Lodging	Online	NA	NA	0.001321	0	0.020326	0	-0.00525	0	-0.00525	0	0.004884	0	-0.010134	0	0.003185	0	0
2017	11	EXPEDIA WTHBJS	Standalone	Agency	Car	Offline	NA	NA	0.147177	0	0.006706	0	0.000582	0	0.000582	0	0.010969	0	-0.010387	0	0.041789	0	0
2017	11	EXPEDIA WTHBJS	Standalone	Agency	Car	Online	NA	NA	0.147177	0	0.006706	0	0.000582	0	0.000582	0	0.010969	0	-0.010387	0	0.041789	0	0
2017	11	EXPEDIA WTHBJS	Standalone	Agency	Cruise	Offline	NA	NA	0.133885	0	0.059732	0	0.016407	0	0.016407	0	0.016407	0	0	0	0.015478	0	0
2017	11	EXPEDIA WTHBJS	Standalone	Agency	Cruise	Online	NA	NA	0.133885	0	0.059732	0	0.016407	0	0.016407	0	0.016407	0	0	0	0.015478	0	0
2017	11	EXPEDIA WTHBJS	Standalone	Agency	Lodging	Offline	NA	NA	0.19158	0	0.01329	0	-0.000563	0	-0.000563	0	0.010192	0	-0.010756	0	0.054896	0	0
2017	11	EXPEDIA WTHBJS	Standalone	Agency	Lodging	Online	NA	NA	0.19158	0	0.01329	0	-0.000563	0	-0.000563	0	0.010192	0	-0.010756	0	0.054896	0	0
2017	11	EXPEDIA WTHBJS	Standalone	Direct Agency	Lodging	Offline	NA	NA	-0.004027	0	0.01329	0	-0.000563	0	-0.000563	0	0.010192	0	-0.010756	0	-0.003464	0	0
2017	11	EXPEDIA WTHBJS	Standalone	Direct Agency	Lodging	Online	NA	NA	-0.004027	0	0.01329	0	-0.000563	0	-0.000563	0	0.010192	0	-0.010756	0	-0.003464	0	0
2017	11	EXPEDIA WTHBJS	Standalone	Merchant	Car	Offline	NA	NA	0.030381	0	0.028825	0	0.000582	0	0.000582	0	0.010969	0	-0.010387	0	0.029799	0	0
2017	11	EXPEDIA WTHBJS	Standalone	Merchant	Car	Online	NA	NA	0.030381	0	0.028825	0	0.000582	0	0.000582	0	0.010969	0	-0.010387	0	0.029799	0	0
2017	11	EXPEDIA WTHBJS	Standalone	Merchant	DestSvc	Offline	NA	NA	-0.035005	0	0.033557	0	-0.011442	0	-0.011442	0	0	0	-0.011442	0	-0.023563	0	0
2017	11	EXPEDIA WTHBJS	Standalone	Merchant	DestSvc	Online	NA	NA	-0.035005	0	0.033557	0	-0.011442	0	-0.011442	0	0	0	-0.011442	0	-0.023563	0	0
2017	11	EXPEDIA WTHBJS	Standalone	Merchant	Insurance	Offline	NA	NA	0.048567	0	0.028234	0	0	0	0	0	0	0	0	0	0.048567	0	0
2017	11	EXPEDIA WTHBJS	Standalone	Merchant	Insurance	Online	NA	NA	0.048567	0	0.028234	0	0	0	0	0	0	0	0	0	0.048567	0	0
2017	11	EXPEDIA WTHBJS	Standalone	Merchant	Lodging	Offline	NA	NA	0.007697	0	0.024917	0	-0.000563	0	-0.000563	0	0.010192	0	-0.010756	0	0.003754	0	0
2017	11	EXPEDIA WTHBJS	Standalone	Merchant	Lodging	Online	NA	NA	0.007697	0	0.024917	0	-0.000563	0	-0.000563	0	0.010192	0	-0.010756	0	0.003754	0	0
2017	12	EXPEDIA WTHBJS	Package	Merchant	Car	Offline	NA	NA	0.080172	0	0.030765	0	-0.00525	0	-0.00525	0	0.004884	0	-0.010134	0	0.085422	0	0
2017	12	EXPEDIA WTHBJS	Package	Merchant	Car	Online	NA	NA	0.080172	0	0.030765	0	-0.00525	0	-0.00525	0	0.004884	0	-0.010134	0	0.085422	0	0
2017	12	EXPEDIA WTHBJS	Package	Merchant	DestSvc	Offline	NA	NA	0.00845	0	0.028631	0	-0.00525	0	-0.00525	0	0.004884	0	-0.010134	0	0.0137	0	0
2017	12	EXPEDIA WTHBJS	Package	Merchant	DestSvc	Online	NA	NA	0.00845	0	0.028631	0	-0.00525	0	-0.00525	0	0.004884	0	-0.010134	0	0.0137	0	0
2017	12	EXPEDIA WTHBJS	Package	Merchant	Insurance	Offline	NA	NA	-0.097076	0	0.024817	0	0.004884	0	0.004884	0	0.004884	0	0	0	-0.10196	0	0
2017	12	EXPEDIA WTHBJS	Package	Merchant	Insurance	Online	NA	NA	-0.097076	0	0.024817	0	0.004884	0	0.004884	0	0.004884	0	0	0	-0.10196	0	0
2017	12	EXPEDIA WTHBJS	Package	Merchant	Lodging	Offline	NA	NA	0.001321	0	0.023438	0	-0.00525	0	-0.00525	0	0.004884	0	-0.010134	0	0.003185	0	0
2017	12	EXPEDIA WTHBJS	Package	Merchant	Lodging	Online	NA	NA	0.001321	0	0.023438	0	-0.00525	0	-0.00525	0	0.004884	0	-0.010134	0	0.003185	0	0
2017	12	EXPEDIA WTHBJS	Standalone	Agency	Car	Offline	NA	NA	0.140075	0	0.006594	0	0.000582	0	0.000582	0	0.010969	0	-0.010387	0	0.041789	0	0
2017	12	EXPEDIA WTHBJS	Standalone	Agency	Car	Online	NA	NA	0.140075	0	0.006594	0	0.000582	0	0.000582	0	0.010969	0	-0.010387	0	0.041789	0	0
2017	12	EXPEDIA WTHBJS	Standalone	Agency	Cruise	Offline	NA	NA	0.137485	0	0.074215	0	0.016407	0	0.016407	0	0.016407	0	0	0	0.015478	0	0
2017	12	EXPEDIA WTHBJS	Standalone	Agency	Cruise	Online	NA	NA	0.137485	0	0.074215	0	0.016407	0	0.016407	0	0.016407	0	0	0	0.015478	0	0
2017	12	EXPEDIA WTHBJS	Standalone	Agency	Lodging	Offline	NA	NA	0.19158	0	0.016549	0	-0.000563	0	-0.000563	0	0.010192	0	-0.010756	0	0.054896	0	0
2017	12	EXPEDIA WTHBJS	Standalone	Agency	Lodging	Online	NA	NA	0.19158	0	0.016549	0	-0.000563	0	-0.000563	0	0.010192	0	-0.010756	0	0.054896	0	0
2017	12	EXPEDIA WTHBJS	Standalone	Direct Agency	Lodging	Offline	NA	NA	-0.004027	0	0.016549	0	-0.000563	0	-0.000563	0	0.010192	0	-0.010756	0	-0.003464	0	0
2017	12	EXPEDIA WTHBJS	Standalone	Direct Agency	Lodging	Online	NA	NA	-0.004027	0	0.016549	0	-0.000563	0	-0.000563	0	0.010192	0	-0.010756	0	-0.003464	0	0
2017	12	EXPEDIA WTHBJS	Standalone	Merchant	Car	Offline	NA	NA	0.030381	0	0.033031	0	0.000582	0	0.000582	0	0.010969	0	-0.010387	0	0.029799	0	0
2017	12	EXPEDIA WTHBJS	Standalone	Merchant	Car	Online	NA	NA	0.030381	0	0.033031	0	0.000582	0	0.000582	0	0.010969	0	-0.010387	0	0.029799	0	0
2017	12	EXPEDIA WTHBJS	Standalone	Merchant	DestSvc	Offline	NA	NA	-0.035037	0	0.038372	0	-0.011442	0	-0.011442	0	0	0	-0.011442	0	-0.023595	0	0
2017	12	EXPEDIA WTHBJS	Standalone	Merchant	DestSvc	Online	NA	NA	-0.035037	0	0.038372	0	-0.011442	0	-0.011442	0	0	0	-0.011442	0	-0.023595	0	0
2017	12	EXPEDIA WTHBJS	Standalone	Merchant	Insurance	Offline	NA	NA	0.046154	0	0.033198	0	0	0	0	0	0	0	0	0	0.046154	0	0
2017	12	EXPEDIA WTHBJS	Standalone	Merchant	Insurance	Online	NA	NA	0.046154	0	0.033198	0	0	0	0	0	0	0	0	0	0.046154	0	0
2017	12	EXPEDIA WTHBJS	Standalone	Merchant	Lodging	Offline	NA	NA	0.007672	0	0.030906	0	-0.000563	0	-0.000563	0	0.010192	0	-0.010756	0	0.003727	0	0
2017	12	EXPEDIA WTHBJS	Standalone	Merchant	Lodging	Online	NA	NA	0.007672	0	0.030906	0	-0.000563	0	-0.000563	0	0.010192	0	-0.010756	0	0.003727	0	0
2017	10	Lastminute AU	Package	Merchant	Car	Offline	NA	NA	0.033225	0	0	0	0.003191	0	0.003191	0	0.003191	0	0	0	0.030034	0	0
2017	10	Lastminute AU	Package	Merchant	Car	Online	NA	NA	0.033225	0	0	0	0.003191	0	0.003191	0	0.003191	0	0	0	0.030034	0	0
2017	10	Lastminute AU	Package	Merchant	DestSvc	Offline	NA	NA	0.018085	0	0.014261	0	0.003191	0	0.003191	0	0.003191	0	0	0	0.014894	0	0
2017	10	Lastminute AU	Package	Merchant	DestSvc	Online	NA	NA	0.018085	0	0.014261	0	0.003191	0	0.003191	0	0.003191	0	0	0	0.014894	0	0
2017	10	Lastminute AU	Package	Merchant	Insurance	Offline	NA	NA	0.000039	0	0.010974	0	0.003191	0	0.003191	0	0.003191	0	0	0	-0.003152	0	0
2017	10	Lastminute AU	Package	Merchant	Insurance	Online	NA	NA	0.000039	0	0.010974	0	0.003191	0	0.003191	0	0.003191	0	0	0	-0.003152	0	0
2017	10	Lastminute AU	Package	Merchant	Lodging	Offline	NA	NA	0.006927	0	0.010532	0	0.003191	0	0.003191	0	0.003191	0	0	0	0.001853	0	0
2017	10	Lastminute AU	Package	Merchant	Lodging	Online	NA	NA	0.006927	0	0.010532	0	0.003191	0	0.003191	0	0.003191	0	0	0	0.001853	0	0
2017	10	Lastminute AU	Standalone	Agency	Car	Offline	NA	NA	0.043962	0	0.00299	0	0.00181	0	0.00181	0	0.00181	0	0	0	0.034352	0	0
2017	10	Lastminute AU	Standalone	Agency	Car	Online	NA	NA	0.043962	0	0.00299	0	0.00181	0	0.00181	0	0.00181	0	0	0	0.034352	0	0
2017	10	Lastminute AU	Standalone	Agency	Cruise	Offline	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2017	10	Lastminute AU	Standalone	Agency	Cruise	Online	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2017	10	Lastminute AU	Standalone	Agency	Lodging	Offline	NA	NA	0	0	0.007621	0	0.004522	0	0.004522	0	0.004522	0	0	0	0	0	0
2017	10	Lastminute AU	Standalone	Agency	Lodging	Online	NA	NA	0	0	0.007621	0	0.004522	0	0.004522	0	0.004522	0	0	0	0	0	0
2017	10	Lastminute AU	Standalone	Direct Agency	Lodging	Offline	NA	NA	0.004264	0	0.007621	0	0.004522	0	0.004522	0	0.004522	0	0	0	-0.000258	0	0
2017	10	Lastminute AU	Standalone	Direct Agency	Lodging	Online	NA	NA	0.004264	0	0.007621	0	0.004522	0	0.004522	0	0.004522	0	0	0	-0.000258	0	0
2017	10	Lastminute AU	Standalone	Merchant	Car	Offline	NA	NA	0.085181	0	0.01617	0	0.00181	0	0.00181	0	0.00181	0	0	0	0.08337	0	0
2017	10	Lastminute AU	Standalone	Merchant	Car	Online	NA	NA	0.085181	0	0.01617	0	0.00181	0	0.00181	0	0.00181	0	0	0	0.08337	0	0
2017	10	Lastminute AU	Standalone	Merchant	DestSvc	Offline	NA	NA	-0.023408	0	0.025597	0	0	0	0	0	0	0	0	0	-0.023408	0	0
2017	10	Lastminute AU	Standalone	Merchant	DestSvc	Online	NA	NA	-0.023408	0	0.025597	0	0	0	0	0	0	0	0	0	-0.023408	0	0
2017	10	Lastminute AU	Standalone	Merchant	Insurance	Offline	NA	NA	-0.000346	0	0.024922	0	0	0	0	0	0	0	0	0	-0.000346	0	0
2017	10	Lastminute AU	Standalone	Merchant	Insurance	Online	NA	NA	-0.000346	0	0.024922	0	0	0	0	0	0	0	0	0	-0.000346	0	0
2017	10	Lastminute AU	Standalone	Merchant	Lodging	Offline	NA	NA	0.010503	0	0.010382	0	0.004522	0	0.004522	0	0.004522	0	0	0	0.003461	0	0
2017	10	Lastminute AU	Standalone	Merchant	Lodging	Online	NA	NA	0.010503	0	0.010382	0	0.004522	0	0.004522	0	0.004522	0	0	0	0.003461	0	0
2017	11	Lastminute AU	Package	Merchant	Car	Offline	NA	NA	0.033225	0	0	0	0.003191	0	0.003191	0	0.003191	0	0	0	0.030034	0	0
2017	11	Lastminute AU	Package	Merchant	Car	Online	NA	NA	0.033225	0	0	0	0.003191	0	0.003191	0	0.003191	0	0	0	0.030034	0	0
2017	11	Lastminute AU	Package	Merchant	DestSvc	Offline	NA	NA	0.018087	0	0.014797	0	0.003191	0	0.003191	0	0.003191	0	0	0	0.014896	0	0
2017	11	Lastminute AU	Package	Merchant	DestSvc	Online	NA	NA	0.018087	0	0.014797	0	0.003191	0	0.003191	0	0.003191	0	0	0	0.014896	0	0
2017	11	Lastminute AU	Package	Merchant	Insurance	Offline	NA	NA	0.000039	0	0.011532	0	0.003191	0	0.003191	0	0.003191	0	0	0	-0.003152	0	0
2017	11	Lastminute AU	Package	Merchant	Insurance	Online	NA	NA	0.000039	0	0.011532	0	0.003191	0	0.003191	0	0.003191	0	0	0	-0.003152	0	0
2017	11	Lastminute AU	Package	Merchant	Lodging	Offline	NA	NA	0.006927	0	0.011156	0	0.003191	0	0.003191	0	0.003191	0	0	0	0.001853	0	0
2017	11	Lastminute AU	Package	Merchant	Lodging	Online	NA	NA	0.006927	0	0.011156	0	0.003191	0	0.003191	0	0.003191	0	0	0	0.001853	0	0
2017	11	Lastminute AU	Standalone	Agency	Car	Offline	NA	NA	0.043962	0	0.00281	0	0.00181	0	0.00181	0	0.00181	0	0	0	0.034352	0	0
2017	11	Lastminute AU	Standalone	Agency	Car	Online	NA	NA	0.043962	0	0.00281	0	0.00181	0	0.00181	0	0.00181	0	0	0	0.034352	0	0
2017	11	Lastminute AU	Standalone	Agency	Cruise	Offline	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2017	11	Lastminute AU	Standalone	Agency	Cruise	Online	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2017	11	Lastminute AU	Standalone	Agency	Lodging	Offline	NA	NA	0	0	0.007794	0	0.004522	0	0.004522	0	0.004522	0	0	0	0	0	0
2017	11	Lastminute AU	Standalone	Agency	Lodging	Online	NA	NA	0	0	0.007794	0	0.004522	0	0.004522	0	0.004522	0	0	0	0	0	0
2017	11	Lastminute AU	Standalone	Direct Agency	Lodging	Offline	NA	NA	0.004264	0	0.007794	0	0.004522	0	0.004522	0	0.004522	0	0	0	-0.000258	0	0
2017	11	Lastminute AU	Standalone	Direct Agency	Lodging	Online	NA	NA	0.004264	0	0.007794	0	0.004522	0	0.004522	0	0.004522	0	0	0	-0.000258	0	0
2017	11	Lastminute AU	Standalone	Merchant	Car	Offline	NA	NA	0.085181	0	0.01603	0	0.00181	0	0.00181	0	0.00181	0	0	0	0.08337	0	0
2017	11	Lastminute AU	Standalone	Merchant	Car	Online	NA	NA	0.085181	0	0.01603	0	0.00181	0	0.00181	0	0.00181	0	0	0	0.08337	0	0
2017	11	Lastminute AU	Standalone	Merchant	DestSvc	Offline	NA	NA	-0.023064	0	0.025643	0	0	0	0	0	0	0	0	0	-0.023064	0	0
2017	11	Lastminute AU	Standalone	Merchant	DestSvc	Online	NA	NA	-0.023064	0	0.025643	0	0	0	0	0	0	0	0	0	-0.023064	0	0
2017	11	Lastminute AU	Standalone	Merchant	Insurance	Offline	NA	NA	-0.000346	0	0.02392	0	0	0	0	0	0	0	0	0	-0.000346	0	0
2017	11	Lastminute AU	Standalone	Merchant	Insurance	Online	NA	NA	-0.000346	0	0.02392	0	0	0	0	0	0	0	0	0	-0.000346	0	0
2017	11	Lastminute AU	Standalone	Merchant	Lodging	Offline	NA	NA	0.010503	0	0.011753	0	0.004522	0	0.004522	0	0.004522	0	0	0	0.003461	0	0
2017	11	Lastminute AU	Standalone	Merchant	Lodging	Online	NA	NA	0.010503	0	0.011753	0	0.004522	0	0.004522	0	0.004522	0	0	0	0.003461	0	0
2017	12	Lastminute AU	Package	Merchant	Car	Offline	NA	NA	0.033225	0	0	0	0.003191	0	0.003191	0	0.003191	0	0	0	0.030034	0	0
2017	12	Lastminute AU	Package	Merchant	Car	Online	NA	NA	0.033225	0	0	0	0.003191	0	0.003191	0	0.003191	0	0	0	0.030034	0	0
2017	12	Lastminute AU	Package	Merchant	DestSvc	Offline	NA	NA	0.018079	0	0.013431	0	0.003191	0	0.003191	0	0.003191	0	0	0	0.014888	0	0
2017	12	Lastminute AU	Package	Merchant	DestSvc	Online	NA	NA	0.018079	0	0.013431	0	0.003191	0	0.003191	0	0.003191	0	0	0	0.014888	0	0
2017	12	Lastminute AU	Package	Merchant	Insurance	Offline	NA	NA	0.000039	0	0.012193	0	0.003191	0	0.003191	0	0.003191	0	0	0	-0.003152	0	0
2017	12	Lastminute AU	Package	Merchant	Insurance	Online	NA	NA	0.000039	0	0.012193	0	0.003191	0	0.003191	0	0.003191	0	0	0	-0.003152	0	0
2017	12	Lastminute AU	Package	Merchant	Lodging	Offline	NA	NA	0.006927	0	0.011831	0	0.003191	0	0.003191	0	0.003191	0	0	0	0.001853	0	0
2017	12	Lastminute AU	Package	Merchant	Lodging	Online	NA	NA	0.006927	0	0.011831	0	0.003191	0	0.003191	0	0.003191	0	0	0	0.001853	0	0
2017	12	Lastminute AU	Standalone	Agency	Car	Offline	NA	NA	0.043962	0	0.002849	0	0.00181	0	0.00181	0	0.00181	0	0	0	0.034352	0	0
2017	12	Lastminute AU	Standalone	Agency	Car	Online	NA	NA	0.043962	0	0.002849	0	0.00181	0	0.00181	0	0.00181	0	0	0	0.034352	0	0
2017	12	Lastminute AU	Standalone	Agency	Cruise	Offline	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2017	12	Lastminute AU	Standalone	Agency	Cruise	Online	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2017	12	Lastminute AU	Standalone	Agency	Lodging	Offline	NA	NA	0	0	0.008651	0	0.004522	0	0.004522	0	0.004522	0	0	0	0	0	0
2017	12	Lastminute AU	Standalone	Agency	Lodging	Online	NA	NA	0	0	0.008651	0	0.004522	0	0.004522	0	0.004522	0	0	0	0	0	0
2017	12	Lastminute AU	Standalone	Direct Agency	Lodging	Offline	NA	NA	0.004264	0	0.008651	0	0.004522	0	0.004522	0	0.004522	0	0	0	-0.000258	0	0
2017	12	Lastminute AU	Standalone	Direct Agency	Lodging	Online	NA	NA	0.004264	0	0.008651	0	0.004522	0	0.004522	0	0.004522	0	0	0	-0.000258	0	0
2017	12	Lastminute AU	Standalone	Merchant	Car	Offline	NA	NA	0.085181	0	0.016542	0	0.00181	0	0.00181	0	0.00181	0	0	0	0.08337	0	0
2017	12	Lastminute AU	Standalone	Merchant	Car	Online	NA	NA	0.085181	0	0.016542	0	0.00181	0	0.00181	0	0.00181	0	0	0	0.08337	0	0
2017	12	Lastminute AU	Standalone	Merchant	DestSvc	Offline	NA	NA	-0.023555	0	0.025227	0	0	0	0	0	0	0	0	0	-0.023555	0	0
2017	12	Lastminute AU	Standalone	Merchant	DestSvc	Online	NA	NA	-0.023555	0	0.025227	0	0	0	0	0	0	0	0	0	-0.023555	0	0
2017	12	Lastminute AU	Standalone	Merchant	Insurance	Offline	NA	NA	-0.000346	0	0.024446	0	0	0	0	0	0	0	0	0	-0.000346	0	0
2017	12	Lastminute AU	Standalone	Merchant	Insurance	Online	NA	NA	-0.000346	0	0.024446	0	0	0	0	0	0	0	0	0	-0.000346	0	0
2017	12	Lastminute AU	Standalone	Merchant	Lodging	Offline	NA	NA	0.010503	0	0.012312	0	0.004522	0	0.004522	0	0.004522	0	0	0	0.003461	0	0
2017	12	Lastminute AU	Standalone	Merchant	Lodging	Online	NA	NA	0.010503	0	0.012312	0	0.004522	0	0.004522	0	0.004522	0	0	0	0.003461	0	0
2017	10	Lastminute NZ	Package	Merchant	Car	Offline	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2017	10	Lastminute NZ	Package	Merchant	Car	Online	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2017	10	Lastminute NZ	Package	Merchant	DestSvc	Offline	NA	NA	0.01299	0	0.033705	0	0.01299	0	0.01299	0	0.01299	0	0	0	0	0	0
2017	10	Lastminute NZ	Package	Merchant	DestSvc	Online	NA	NA	0.01299	0	0.033705	0	0.01299	0	0.01299	0	0.01299	0	0	0	0	0	0
2017	10	Lastminute NZ	Package	Merchant	Insurance	Offline	NA	NA	0.01299	0	0.015953	0	0.01299	0	0.01299	0	0.01299	0	0	0	0	0	0
2017	10	Lastminute NZ	Package	Merchant	Insurance	Online	NA	NA	0.01299	0	0.015953	0	0.01299	0	0.01299	0	0.01299	0	0	0	0	0	0
2017	10	Lastminute NZ	Package	Merchant	Lodging	Offline	NA	NA	0.010061	0	0.014919	0	0.01299	0	0.01299	0	0.01299	0	0	0	-0.00483	0	0
2017	10	Lastminute NZ	Package	Merchant	Lodging	Online	NA	NA	0.010061	0	0.014919	0	0.01299	0	0.01299	0	0.01299	0	0	0	-0.00483	0	0
2017	10	Lastminute NZ	Standalone	Agency	Car	Offline	NA	NA	0.106581	0	0.029887	0	0.009359	0	0.009359	0	0.009359	0	0	0	0.037822	0	0
2017	10	Lastminute NZ	Standalone	Agency	Car	Online	NA	NA	0.106581	0	0.029887	0	0.009359	0	0.009359	0	0.009359	0	0	0	0.037822	0	0
2017	10	Lastminute NZ	Standalone	Agency	Cruise	Offline	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2017	10	Lastminute NZ	Standalone	Agency	Cruise	Online	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2017	10	Lastminute NZ	Standalone	Agency	Lodging	Offline	NA	NA	0	0	0.009354	0	0.016166	0	0.016166	0	0.016166	0	0	0	0	0	0
2017	10	Lastminute NZ	Standalone	Agency	Lodging	Online	NA	NA	0	0	0.009354	0	0.016166	0	0.016166	0	0.016166	0	0	0	0	0	0
2017	10	Lastminute NZ	Standalone	Direct Agency	Lodging	Offline	NA	NA	0.017178	0	0.009354	0	0.016166	0	0.016166	0	0.016166	0	0	0	0.001012	0	0
2017	10	Lastminute NZ	Standalone	Direct Agency	Lodging	Online	NA	NA	0.017178	0	0.009354	0	0.016166	0	0.016166	0	0.016166	0	0	0	0.001012	0	0
2017	10	Lastminute NZ	Standalone	Merchant	Car	Offline	NA	NA	0.019394	0	0	0	0.009359	0	0.009359	0	0.009359	0	0	0	0.010035	0	0
2017	10	Lastminute NZ	Standalone	Merchant	Car	Online	NA	NA	0.019394	0	0	0	0.009359	0	0.009359	0	0.009359	0	0	0	0.010035	0	0
2017	10	Lastminute NZ	Standalone	Merchant	DestSvc	Offline	NA	NA	0.010488	0	0.039764	0	0	0	0	0	0	0	0	0	0.010488	0	0
2017	10	Lastminute NZ	Standalone	Merchant	DestSvc	Online	NA	NA	0.010488	0	0.039764	0	0	0	0	0	0	0	0	0	0.010488	0	0
2017	10	Lastminute NZ	Standalone	Merchant	Insurance	Offline	NA	NA	0	0	0.052582	0	0	0	0	0	0	0	0	0	0	0	0
2017	10	Lastminute NZ	Standalone	Merchant	Insurance	Online	NA	NA	0	0	0.052582	0	0	0	0	0	0	0	0	0	0	0	0
2017	10	Lastminute NZ	Standalone	Merchant	Lodging	Offline	NA	NA	0.020438	0	0.020018	0	0.016166	0	0.016166	0	0.016166	0	0	0	0.002877	0	0
2017	10	Lastminute NZ	Standalone	Merchant	Lodging	Online	NA	NA	0.020438	0	0.020018	0	0.016166	0	0.016166	0	0.016166	0	0	0	0.002877	0	0
2017	11	Lastminute NZ	Package	Merchant	Car	Offline	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2017	11	Lastminute NZ	Package	Merchant	Car	Online	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2017	11	Lastminute NZ	Package	Merchant	DestSvc	Offline	NA	NA	0.01299	0	0.027819	0	0.01299	0	0.01299	0	0.01299	0	0	0	0	0	0
2017	11	Lastminute NZ	Package	Merchant	DestSvc	Online	NA	NA	0.01299	0	0.027819	0	0.01299	0	0.01299	0	0.01299	0	0	0	0	0	0
2017	11	Lastminute NZ	Package	Merchant	Insurance	Offline	NA	NA	0.01299	0	0.014336	0	0.01299	0	0.01299	0	0.01299	0	0	0	0	0	0
